zipcode,residual_median,residual_sd,intercept,slope,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
27410,489.6878445,6131.001706,209887.0411,874.7061594,-6506.944789,-6768.721409,1084.953359,5898.784378,5655.526276,9027.83365,6601.330674,3713.97535,-2234.572104,-4639.294326,-3140.914696,-8691.956363
44256,972.7670442,4645.797826,221023.5968,1167.040036,-3711.872947,-863.6828428,-910.4970789,351.4126433,543.5133377,4587.135982,2213.312817,1592.703442,1442.557609,-447.576072,-153.5830164,-4643.423873
45011,344.191358,7128.667156,228918.2304,1063.562681,1482.019579,794.84076,1844.538677,8524.723283,9952.04157,8995.864487,-474.2608025,-6063.167052,-5535.849344,-4332.411844,-3677.620177,-11510.71914
92804,-1711.408492,8781.69913,472190.4402,2827.119366,-11609.32241,-834.8033131,603.9935619,-887.1797598,11364.02742,9239.147786,5742.424117,8759.003979,1134.064742,313.9848814,-8610.193938,-15215.14706
8753,878.5527585,4589.931597,264828.6519,431.2904891,-3805.283661,-5306.513985,-2156.100791,1653.273052,2663.310957,3202.455054,4513.602334,2782.488908,1610.763214,-939.0747492,1023.465181,-5242.385513
33647,-416.5961372,5143.826792,286271.2809,730.0618297,3208.008174,906.6771557,3618.818359,296.0058594,1343.663556,-3546.106409,-2169.237196,113.910952,-938.4964554,-1424.024233,427.4410446,-1836.660807
60634,-259.6522955,2453.2352,239879.1667,1558.583333,-10815.17409,-11246.42409,-1964.826871,595.1557677,4015.294657,5360.144194,4912.516879,5173.975212,5851.405768,5906.527296,-1101.892843,-6686.701871
6902,-241.0230758,13803.91868,421744.3475,2329.552754,-28626.88317,-17625.45551,-15260.78103,8269.846282,13403.32429,16171.72707,21936.5876,7111.775101,11776.13158,5814.788701,-7567.96998,-15403.09093
76063,732.8046668,6039.790401,272797.8819,944.8591667,-68.92908813,-1273.692398,6684.97803,7101.017382,4243.573516,397.9228051,-3146.849806,-3324.431403,-3980.816241,-2985.907097,-256.4748057,-3390.390894
65203,63.30552111,7354.065115,258181.5045,1075.026304,-2581.546262,4231.816007,4292.928275,7360.579896,8732.108831,-357.6901937,-2655.425313,-1376.360498,-2561.542211,-6833.623229,-5467.535266,-2783.710035
90019,-1470.131655,16091.66327,780422.5393,9321.432971,-36439.76418,-19572.57668,-16838.72251,1807.776331,17782.66059,6156.503183,18518.74277,14.74971065,19185.40943,16127.0761,9022.041377,-15763.89612
92126,1533.086854,5725.162986,467849.6624,3183.264783,-10501.4254,-1467.866368,6589.564188,912.7198592,7257.567081,4585.659674,8520.774257,1522.093702,-4245.352479,-1247.758729,-1528.730951,-10397.24484
92345,293.9440345,2225.922692,213156.7414,1611.256522,-276.2249952,-2805.667704,-1521.08437,-4324.118803,-2718.93709,210.6242525,-242.0991271,2536.84879,5410.113546,1761.972921,2021.769796,-53.1972174
60016,-303.5488522,2257.608283,184142.4052,1988.204946,-10868.09669,-6311.32065,-7659.346692,1352.593991,5968.150704,8961.022232,6581.150704,7894.951919,6018.510947,-558.0671779,-7574.836275,-3804.713011
20011,724.4600453,11201.57302,527555.194,2606.517953,1424.224851,-5312.785566,-6349.287302,17942.90425,17173.17624,4148.804712,5117.749156,-6383.611955,-22015.26907,7742.24308,-4696.953101,-8791.195288
89121,-270.8723958,2067.225111,145556.8816,1793.966413,2281.361111,1118.230035,-992.1137153,765.0274884,-1027.881076,-1436.497975,663.9366319,3435.328993,-394.7161458,-2240.078125,-3611.006944,1438.409722
47906,-482.8790578,4922.911096,199452.8684,2436.28442,-4302.950225,-3962.396405,-1252.456012,5536.810771,4193.163201,3767.515839,2253.620667,1250.206315,748.6438148,-1801.557863,-2378.79166,-4051.808442
46307,-1124.822166,5158.749994,223897.9355,605.2987681,-1677.569906,-3882.811225,-3145.992938,-2615.694327,-2160.500462,-213.5024457,2018.619909,3569.988832,6130.09705,2388.466842,-516.9486676,105.8473393
29732,1092.108483,5372.293842,176949.8582,1945.748424,697.8954958,130.6680652,-3136.765384,7375.439477,1686.413002,563.327064,-1933.208671,-1506.077884,-2420.993393,-571.3255691,-344.9795042,-540.3926987
27406,-277.892988,5316.780706,119722.8062,493.3705072,627.4624325,-2605.35354,5370.813127,2206.75352,4536.765095,2950.260465,-6885.202498,-2723.796248,-2535.652151,-1112.874373,600.4068769,-429.5827064
11238,879.1232639,16080.84383,873109.7524,5391.358696,-15568.35938,-12319.22743,8534.939236,-28149.08854,-7930.338542,-11850.47743,19307.50868,-5363.498264,9616.536458,6453.342014,24812.71701,12455.94618
27610,74.03287244,4217.414343,146243.3361,785.6501993,-616.9900484,-1034.186229,-182.8147011,-723.1885437,-1679.567595,2144.948402,2345.546121,1133.09126,-217.926391,792.5325211,277.3560165,-2238.800812
76244,-721.9125468,3942.994737,231478.7968,1357.855978,820.7597691,-417.2020365,114.9160191,973.101783,-42.95145778,893.7131421,-1265.989652,-207.3640735,-282.2506476,-121.9937032,-773.7118744,308.972732
91911,702.551794,4822.704157,391476.8368,2958.741667,-4112.912616,-8469.247685,-5912.756366,7131.387442,3148.578414,-3458.175058,2410.530093,1375.722801,1107.91985,8440.267072,1812.385127,-3473.699074
28314,23.10232033,2321.704852,113028.8732,173.0026449,859.6786403,-734.5100171,667.3725061,-805.1231537,668.2217537,1455.510651,417.37077,-655.7403412,-1821.46835,-1517.648906,-1041.834091,2508.170538
92336,64.11480035,2062.189986,395364.5101,1211.27558,-2698.791016,-4152.441189,-495.0583767,-435.1344763,1303.926866,208.7312645,1607.296658,1277.417318,2695.127387,2339.439887,-253.1278212,-1397.386502
77095,-685.5684248,2982.154025,219789.723,355.7981341,-3426.863867,-4472.410163,-1316.409006,1266.527337,2485.157256,1774.349179,2164.781677,1754.882661,1006.522707,695.1048832,676.2055776,-2607.848242
77450,-34.19734141,5568.187055,292494.8875,-458.8173913,-6193.845193,-3398.622392,1766.021705,7109.803534,12922.62211,10854.58011,3701.263314,-1155.151906,-4775.954568,-8071.646119,-3954.403642,-8804.666953
92503,1075.894796,8665.733061,363013.5916,1119.371975,-3931.367019,-12178.69341,-10410.12223,-8763.182991,-1158.918523,6751.527079,5178.370829,10011.78489,6817.873433,8507.288363,-527.3913243,-297.169102
30040,-559.9408413,4874.831016,325135.0971,2492.38279,616.4286885,1358.187369,1753.670587,-164.2981633,-978.012573,572.0474468,501.8661885,434.6587233,-1541.131786,-993.6948647,-1003.35343,-556.3681865
30188,838.2560764,5524.400593,251715.6943,3833.559873,19363.2283,10087.41146,-378.9704861,-1252.750868,-8420.813368,-13079.19878,-13029.47135,2358.335069,1757.086806,-2047.424479,-2944.115451,7586.68316
7002,-372.4007523,5676.590585,286568.2597,1483.502699,-5307.152778,-6338.96875,-1593.071759,-2503.835648,-3801.955006,191.0666956,4629.45544,840.2858796,7627.44213,5269.508102,3241.263889,-2254.038194
94536,317.0335166,9399.60083,725695.9408,5497.946123,-28859.71841,-6706.98751,18146.93957,20674.21128,8581.152247,33042.82702,25791.75294,21083.72516,2732.898775,-5388.014419,-41081.50053,-48017.28612
99301,774.9311308,5814.744611,218188.8071,2406.315435,578.289934,2747.421589,1883.347515,3911.442712,4276.270258,258.9461427,-753.8987234,-2709.356478,-2848.395251,-3241.070598,-2212.222797,-1890.774302
21740,196.0059937,3399.885986,140897.4351,401.8438043,-4263.17729,-3280.516989,-598.3607391,1893.614955,4003.427455,2977.083292,1543.250951,2027.524099,303.7822007,-1561.805762,-1169.100901,-1875.721271
90280,-229.6754437,3464.881296,341545.6824,2515.998188,-10457.47733,-140.3766397,4699.033083,6198.859471,2579.125675,5627.158083,559.883777,-2704.43914,1208.755305,27.07127701,-2711.123167,-4886.47039
75056,853.6325955,7146.016711,408392.3232,1186.054837,-1413.445095,10156.07227,8077.147786,4229.199002,-9147.995443,-5503.123915,5020.591363,-8422.360026,-16701.39996,2731.030599,637.2285156,10337.0549
77845,-605.9817398,7186.132364,279273.7968,2041.601812,2022.471323,2282.060444,-1090.38458,-1742.752925,-3989.39789,-4913.87408,-509.2300657,3613.437758,2993.154194,1382.627573,724.2433139,-772.3550657
7302,-1990.059159,21606.92043,682464.963,7266.358931,14402.17027,9818.32189,-7889.866767,-3437.262022,-2615.228457,621.725412,-2208.20473,-5061.219777,-4794.349406,-7811.873712,-1085.161906,10060.94921
19111,-129.6182002,2190.253626,154738.1636,602.4320471,-7204.452112,-6623.729311,1284.700087,6022.099392,2391.863281,1902.245226,2913.14048,2596.466869,926.0455729,460.4205729,1257.237703,-5926.03776
79938,-95.99530148,2149.085527,161586.6123,200.9668478,-403.9278136,-576.803971,504.8974179,595.6786679,1008.609802,803.1307181,332.5507744,-227.4694803,412.1341077,-681.5464479,-1045.617628,-721.6361469
87120,-352.8449677,3150.42658,217437.4449,184.3557971,840.9196205,-1482.333852,-2323.661398,-3878.58038,1881.782612,2878.835998,1686.660361,1292.13837,-73.48952305,1036.104227,-1372.074014,-486.3020231
89117,354.9236834,5734.944846,287769.9586,2829.32317,-7228.819517,-12674.61292,-8058.574725,-3384.326461,1268.158492,484.8795573,4737.6284,6874.298539,12010.96955,5911.465205,1613.937428,-1555.003545
22191,-935.0343778,6652.410693,305926.1182,810.5726268,-576.2098352,-3822.52928,-1771.628238,67.57778053,6337.342827,5826.653095,4116.265859,2101.76991,-2874.592937,-4987.002081,-4056.103932,-361.5431685
40475,-102.695216,2382.872609,158190.2174,1029.449275,-2801.308835,-847.2521219,1504.174961,1567.070795,1578.992091,1468.50598,1559.886188,457.9070216,-320.1844136,-328.7017747,-1347.491705,-2491.598187
11236,229.5114776,8108.044597,384077.6914,2654.70038,-3024.007137,18009.788,11720.59356,6743.324171,4710.945698,-215.2985147,1626.483314,-5182.380401,-7636.72936,-10390.61998,-11618.18769,-4743.911651
91730,10.80273438,3607.472245,377538.6519,1708.614239,-9084.325304,-3047.313151,6412.787543,4279.910518,185.4440828,-999.3400608,-1163.438151,1920.75803,1842.759766,906.4715712,-1005.502387,-248.2124566
27587,-225.4704379,5213.677107,350083.6193,509.5605978,-5569.769145,-4355.40572,-1184.333382,534.7450328,5166.680797,2975.168355,-1127.077016,510.0450907,1698.025993,1023.303771,900.8240258,-572.2078029
46227,74.13789683,1680.406147,114388.904,590.7210145,-4789.313823,-4286.391369,-844.0302579,1211.058862,2798.394511,3176.771495,3161.351687,2372.173446,1976.600529,110.4546958,-2275.360119,-2611.709656
92592,-1617.438465,5554.455253,443347.4168,1697.307627,-3758.058931,1066.260513,-5723.821952,1807.807099,2686.956404,3287.91358,883.4540895,131.2145062,-2002.101466,1767.794367,642.0938465,-789.5120563
60628,74.45799576,2357.492115,50212.87893,470.5578804,-4022.913146,-4936.609327,-3294.923563,-282.1281346,2027.610291,2296.263069,1608.90109,-635.1700907,-66.61887539,3521.585986,4657.143277,-873.1405768
74012,-165.1100381,3214.692312,175354.1889,657.750308,-1753.494418,-1467.862473,1877.885212,2818.635212,1876.835588,-92.78550588,977.0715543,658.1548876,2713.927457,-488.5951124,-1841.048816,-5278.723585
23320,-1062.58683,7302.395783,254261.2246,1604.428696,-792.4791426,358.7153019,1424.564839,3395.479191,2824.419006,1743.527802,209.596957,5464.618658,-8542.145231,-3819.179374,-670.2164111,-1596.901596
32822,-287.0786314,3782.724659,75406.11262,1386.780435,-4597.254413,-2616.716218,3122.728226,-2414.258174,1595.34252,-518.8067853,1944.564164,4815.935692,3832.6284,-732.9445168,-1899.337746,-2531.881149
43230,367.480207,4327.608358,178521.0651,918.5321558,-4544.183911,-5157.921179,-3023.610994,1056.08345,2927.43183,6099.158434,5362.471761,1850.911575,1539.612386,-234.3112255,-889.7915495,-4985.850577
92109,-492.3536844,29925.83996,754073.8137,9704.413514,7514.390721,40409.07822,-14368.87548,8233.985629,6860.184703,6742.937018,-37167.19145,-17656.27826,-3186.410204,-17739.02363,-15952.44493,36309.64767
32244,9.240017361,1885.530789,104880.8436,1620.818623,-2873.88151,304.7643229,-831.6940104,3417.357494,772.7533275,5729.169994,2833.317274,230.4544271,-333.8667535,-1329.371962,-4110.697483,-3808.305122
92101,-484.4150511,19357.84123,483256.0365,6636.584855,351.4541136,-4714.183618,-4142.888479,11170.4437,14857.91997,-1811.582345,5357.257065,-1932.779393,-9177.468629,-7013.996118,-3845.075979,900.8997155
30080,172.5756242,7043.549886,285876.9013,2879.680399,1948.253948,-2205.465381,-3861.083437,-3802.261967,-1204.180948,-296.0500785,-451.8829158,1409.464306,2622.280857,1488.879816,6164.738323,-1812.692522
21117,279.2358769,5426.703424,225477.7612,2329.215634,-7342.103643,-12583.77494,-7341.062266,-639.5087357,8204.097746,7921.215305,6752.995026,6696.958568,1273.603822,-2415.987034,660.111056,-1186.544905
7093,-479.8470775,7263.492944,283447.9061,3365.423623,-9791.86386,-13365.83492,-1203.694878,-5663.327402,-655.3997396,1851.980469,4819.924334,8610.305122,11642.23683,7191.76114,178.4816262,-3614.568721
60626,-1123.844763,1947.087064,182090.6972,-226.5685507,-11331.55628,-6291.552807,5266.152054,7629.245804,6525.846499,9939.212818,7243.92636,-1549.202112,-730.54239,824.6485822,-8688.299334,-8837.879196
90706,-133.7092255,5073.98515,391709.0347,3539.0625,-8423.299455,395.3220727,-990.7412953,-838.4580199,-630.5477189,3433.163508,446.3863088,272.4245033,113.5859616,12675.54777,-1822.105011,-4631.278622
48103,72.7619151,6675.970472,316858.8776,2250.307156,-5340.053582,-1165.065156,1855.03033,6645.953363,5180.329809,3537.94183,2477.777726,1078.412853,3850.718988,-1626.028698,-6505.28217,-9989.735295
33186,1324.150101,5332.642539,263319.8819,1243.127917,-1226.261212,-4562.816768,-10442.16746,-3000.474175,-3368.221861,-2793.587601,-5923.490379,1858.075593,2537.263093,7193.412399,10783.52004,8944.748336
11372,-143.8991678,9329.8835,292194.6486,5603.449783,2285.891066,-5786.134397,-4403.41449,-2072.591573,2753.341297,4059.537395,-3893.411017,-2099.239721,1970.378334,7153.972084,628.4512511,-596.7802304
34135,-2139.291329,7882.655682,325891.6058,-245.5598551,2522.173274,4529.392024,7537.931954,508.7085745,2833.690056,502.3358893,-2405.341773,-8778.420476,-8575.330199,-4531.430314,2784.989824,3071.301167
92335,-265.8025656,2145.637069,271520.4233,2008.88558,1172.951871,-2494.978684,1703.436246,-3356.889564,-400.7356289,1406.105228,2370.069927,1275.424093,-574.2460455,2444.875482,-1995.357157,-1550.655768
23454,-43.25741981,4970.043012,268512.7459,1254.650743,-5351.440497,-4455.324756,-2869.271515,3963.106957,4410.965753,5315.471623,6975.693762,5134.027096,-31.39535797,-3287.240265,-2840.703228,-6963.889571
30052,577.3549142,5918.895287,209964.2607,835.2981703,2641.369044,-9.702136381,3274.638141,-673.8899257,-459.6156202,-3063.958213,-2282.4504,3079.520086,-2873.832345,-285.2785253,-2478.875747,3132.075641
93065,1773.216821,15954.04702,533950.1507,3525.948225,7984.652103,14877.26495,1686.641686,-7223.273823,-5350.438175,4966.870853,11666.1087,-13653.35658,267.6199846,-4282.923418,-2448.581404,-8490.584877
34787,-350.5049672,3338.159176,334391.772,858.3960145,6618.720245,93.19680748,-1271.149547,-1100.999662,-3461.092834,-3461.870612,-2397.442081,1728.166426,4108.858266,3758.417294,-1192.922116,-3421.882186
30041,987.3921785,6470.742508,375559.8113,1886.006069,423.0568955,-194.8059517,717.2426594,2461.562683,5752.215171,161.0115913,-4918.415905,-1811.866137,-1739.442526,2571.856664,-1979.62366,-1442.791484
91342,-431.9826389,3158.849782,399909.2411,3257.317101,-2601.90625,-8857.024306,-4749.473958,723.7317708,7249.420428,4071.112558,-633.5034722,-3460.159722,-2724.723958,5173.601563,4392.153646,1416.771701
92021,2804.521171,7825.179644,423036.6359,1673.41913,-354.5350598,621.5482735,-7514.925685,1037.934848,-5767.361449,-1712.065152,3443.192371,10170.75487,7480.720149,-7054.970824,-1667.899643,1317.607301
48185,689.3616416,2056.391399,116841.0296,1124.964022,-4410.477093,-2965.211468,-3754.240114,-810.2939333,2042.028983,3273.479794,5933.305893,4184.337143,1608.630546,-1011.951051,-684.8694541,-3404.739246
44130,-240.8213614,2010.954327,111029.1926,724.4101449,-2795.134657,-435.4413701,-2234.324472,387.1627966,748.3449436,3255.47385,2443.865922,2118.284903,1773.625181,-318.1120877,408.3508753,-5352.095884
20019,342.7522184,6300.181527,225717.7011,2748.72183,4258.925733,5711.595004,6522.188754,3156.5788,2154.725791,1323.729263,-939.34076,-2442.958816,2646.225212,-5310.745274,-12255.72965,-4825.194059
32218,-305.1252411,5027.112481,186483.5054,-375.5754348,-4712.987606,-1101.728926,1850.475936,3181.963783,3979.795959,2934.092255,-2497.142988,-2542.283613,-161.095245,-95.40080054,3015.562741,-3851.251495
27834,-227.5242091,4433.833691,117932.2835,419.8739855,-3172.345004,-625.430652,329.8355517,-445.4538002,2209.089024,1838.948978,3476.826292,4072.023052,620.8945795,-670.5695409,-3295.222319,-4338.596161
22193,-1127.812934,5243.222114,308712.1218,252.2519203,-4234.669126,-6783.16739,-3653.41276,2688.165943,13243.79789,8301.263166,5953.885272,1190.47555,2466.742911,-3359.191696,-8054.522714,-7759.367043
95123,1453.152344,8559.092916,694599.6635,4233.55567,3442.109809,-31685.04644,-23197.09332,8963.616753,17792.55078,8334.045573,6679.434462,4620.742622,2545.827691,4694.363281,3644.15842,-5834.709635
45840,-12.49931107,4121.156056,155050.5133,428.1811594,-5934.792356,-2704.526152,116.7701444,2043.621996,5067.6382,5758.427717,4659.113894,2965.265515,-427.818976,-3794.601383,-2407.737957,-5341.360643
28078,-83.12487255,4092.293024,290314.2071,2009.870236,-1290.026748,-124.1563775,1005.015498,2923.284595,-1334.823623,1637.914886,927.0696063,605.792986,-1015.880046,-937.9098497,-1023.122813,-1373.158114
34711,72.81594811,4342.516717,246962.6636,918.3382971,-591.2135176,1080.338566,3967.883705,2347.142675,-227.8272328,-437.2062838,-3183.204837,143.9444686,2795.824677,2401.312524,-1507.668379,-6789.326365
43026,400.4613577,6423.455013,217532.4408,1008.903207,-3365.548742,-1912.913904,-1302.610663,138.7258529,-125.4110105,5594.587088,4260.029672,2001.538064,2827.270702,-1109.721196,-2924.281381,-4081.664483
85705,219.2356289,3251.888225,121698.8844,604.829529,-5034.930073,-3058.879726,1577.847704,3784.673515,5086.374904,3519.789255,-1045.016879,-1120.624518,903.4206211,1469.306038,-2865.676601,-3216.28424
92627,-720.8413628,19022.25816,735656.7554,5184.210815,-1019.853082,-40085.59701,-20026.66558,-866.3261719,14434.35728,19237.22302,12085.86306,1303.031467,8475.692925,-1551.828776,-5731.20204,13745.3049
33311,138.8829572,2246.934326,117691.5679,2473.769565,3033.611834,4785.038918,2986.278501,368.5938947,-1455.343605,-4932.864439,-6809.737124,-4701.230179,-465.4801794,3641.259404,1366.863571,2183.009404
80634,653.8939594,3940.015622,255440.3789,2125.29913,-1316.220183,-2136.671572,-1211.54281,-999.0503334,466.7207892,-977.3314594,2918.494516,1346.164655,1496.408868,-1116.397845,926.2300485,603.1953263
